UAL_promoter,Plate,Well,Strand,Type,Distance,Group,Name,Genes
yfhB,AZ14,G11,-1,Operon,-136,1,pgpC-tadA,"pgpC,tadA"
b4285,AZ06,F9,1,Operon,-85,3,insO-2-yjhWV,"insO-2,yjhW,yjhV"
gcl,AZ06,F8,1,gene,-43,1,gcl,gcl
gcl,AZ06,F8,1,Operon,-43,1,gcl-hyi-glxR-ybbW-allB-ybbY-glxK,"gcl,hyi,glxR,ybbW,allB,ybbY,glxK"
pyrH,AZ06,F5,1,gene,-68,1,pyrH,pyrH
pyrH,AZ06,F5,1,Operon,-68,1,pyrH,pyrH
ynfE,AZ06,F4,1,gene,-79,1,ynfE,ynfE
ynfE,AZ06,F4,1,Operon,-79,1,ynfEFGH-dmsD,"ynfE,ynfF,ynfG,ynfH,dmsD"
glnK,AZ06,F7,1,gene,-19,1,glnK,glnK
glnK,AZ06,F7,1,Operon,-19,1,glnK-amtB,"glnK,amtB"
psiF,AZ06,F6,1,gene,-61,4,psiF,psiF
folX,AZ06,F1,1,gene,-21,1,folX,folX
folX,AZ06,F1,1,Operon,-21,1,folX-yfcH,"folX,yfcH"
uxuA,AZ15,H9,1,gene,-88,1,uxuA,uxuA
uxuA,AZ15,H9,1,Operon,-88,1,uxuAB,"uxuA,uxuB"
ydfH,AZ06,F2,1,gene,-95,1,rspR,rspR
ydfH,AZ06,F2,1,Operon,-95,1,ydfH,ydfH
fes,AZ16,E2,1,gene,-145,1,fes,fes
fes,AZ16,E2,1,Operon,-145,1,fes-ybdZ-entF-fepE,"fes,ybdZ,entF,fepE"
citC,AZ06,H7,-1,gene,12,1,citC,citC
citC,AZ06,H7,-1,Operon,13,1,citCDEFXG,"citC,citD,citE,citF,citX,citG"
insA_7,AZ06,H6,1,gene,-54,1,insA,insA
insA_7,AZ06,H6,1,Operon,-54,1,insA-7,insA-7
ybjJ,AZ06,H5,-1,gene,-77,1,ybjJ,ybjJ
ybjJ,AZ06,H5,-1,Operon,-76,1,ybjJI,"ybjJ,ybjI"
ybiH,AZ06,H4,-1,gene,-81,1,ybiH,ybiH
ybiH,AZ06,H4,-1,Operon,-80,1,cecR-ybhGFSR,"cecR,ybhG,ybhF,ybhS,ybhR"
ybdH,AZ06,H3,-1,gene,-79,1,ybdH,ybdH
ybdH,AZ06,H3,-1,Operon,-78,1,ybdH,ybdH
pldB,AZ06,H2,1,gene,-91,1,pldB,pldB
pldB,AZ06,H2,1,Operon,-91,1,pldB-yigL,"pldB,yigL"
lacZ,AZ06,H1,-1,gene,-91,1,lacZ,lacZ
lacZ,AZ06,H1,-1,Operon,-90,1,lacZYA,"lacZ,lacY,lacA"
insA_1,AZ13,G3,-1,gene,-73,1,insA,insA
insA_1,AZ13,G3,-1,Operon,-72,1,insAB-1A-1B-1,"insA-1,insAB-1,insB-1"
udk,AZ06,H9,-1,gene,-46,1,udk,udk
udk,AZ06,H9,-1,Operon,-45,1,udk-dcd,"udk,dcd"
pntA,AZ06,H8,-1,gene,-100,1,pntA,pntA
pntA,AZ06,H8,-1,Operon,-99,1,pntAB,"pntA,pntB"
ygeQ,AZ10,B2,-1,gene,-57,1,ygeQ,ygeQ
ygeQ,AZ10,B2,-1,Operon,-56,1,ygeQ,ygeQ
mazG,AZ10,B1,-1,gene,-76,2,mazG,mazG
narZ,AZ03,H12,-1,gene,-73,1,narZ,narZ
narZ,AZ03,H12,-1,Operon,-72,1,narZYWV,"narZ,narY,narW,narV"
mfd,AZ10,B7,-1,gene,-68,1,mfd,mfd
mfd,AZ10,B7,-1,Operon,-67,1,mfd,mfd
glpA,AZ16,G9,1,gene,-22,1,glpA,glpA
glpA,AZ16,G9,1,Operon,-22,1,glpABC,"glpA,glpB,glpC"
yncG,AZ16,G8,1,gene,-30,1,yncG,yncG
yncG,AZ16,G8,1,Operon,-30,1,yncG,yncG
shiA,AZ16,G7,1,gene,152,1,shiA,shiA
shiA,AZ16,G7,1,Operon,152,1,shiA,shiA
ppiA,AZ16,G6,-1,gene,-68,1,ppiA,ppiA
ppiA,AZ16,G6,-1,Operon,-67,1,ppiA,ppiA
pheM,AZ10,B8,-1,gene,-93,3,pheM,pheM
yciI,AZ16,G4,-1,gene,0,1,yciI,yciI
yciI,AZ16,G4,-1,Operon,1,1,yciI,yciI
narX,AZ16,G3,-1,gene,-89,1,narX,narX
narX,AZ16,G3,-1,Operon,-88,1,narXL,"narX,narL"
fepA,AZ16,G2,-1,gene,-77,1,fepA,fepA
fepA,AZ16,G2,-1,Operon,-76,1,fepA-entD,"fepA,entD"
ycjY,AZ16,G1,-1,gene,-58,1,ycjY,ycjY
ycjY,AZ16,G1,-1,Operon,-57,1,ycjY-ymjDC-mpaA,"ycjY,ymjD,ymjC,mpaA"
yjgA,AZ09,F8,-1,gene,1986,1,fbp,fbp
yjgA,AZ09,F8,-1,Operon,1987,1,fbp,fbp
ppiC,AZ09,F9,-1,gene,-87,1,ppiC,ppiC
ppiC,AZ09,F9,-1,Operon,-86,1,ppiC,ppiC
plsB,AZ09,F4,-1,gene,-12,1,plsB,plsB
plsB,AZ09,F4,-1,Operon,-11,1,plsB,plsB
yjeK,AZ09,F5,-1,gene,-74,1,epmB,epmB
yjeK,AZ09,F5,-1,Operon,-73,1,epmB,epmB
ytfB,AZ09,F6,-1,gene,-49,1,ytfB,ytfB
ytfB,AZ09,F6,-1,Operon,-48,1,ytfB,ytfB
msrA,AZ09,F7,-1,gene,-70,1,msrA,msrA
msrA,AZ09,F7,-1,Operon,-69,1,msrA,msrA
hdfR,AZ09,F1,-1,gene,-79,1,hdfR,hdfR
hdfR,AZ09,F1,-1,Operon,-78,1,hdfR,hdfR
cysD,AZ09,F2,-1,gene,-85,1,cysD,cysD
cysD,AZ09,F2,-1,Operon,-84,1,cysDNC,"cysD,cysN,cysC"
yaiE,AZ11,F11,1,gene,-57,1,yaiE,yaiE
yaiE,AZ11,F11,1,Operon,-57,1,yaiE,yaiE
prfC,AZ09,D7,1,gene,-34,1,prfC,prfC
prfC,AZ09,D7,1,Operon,-34,1,prfC,prfC
nuoM,AZ04,A1,-1,gene,-77,2,nuoM,nuoM
rffC,AZ09,D5,1,gene,-200,3,wecD,wecD
nagE,AZ17,C12,1,gene,-37,1,nagE,nagE
nagE,AZ17,C12,1,Operon,-37,1,nagE,nagE
frr,AZ09,D3,1,gene,-92,1,frr,frr
frr,AZ09,D3,1,Operon,-92,1,frr,frr
pyrB,AZ09,H4,-1,gene,-95,2,pyrB,pyrB
yigI,AZ07,A1,-1,gene,-77,1,yigI,yigI
yigI,AZ07,A1,-1,Operon,-76,1,yigI,yigI
stfE,AZ15,D2,-1,Operon,-81,1,stfE-tfaE,"stfE,tfaE"
stfE,AZ15,D2,-1,gene,-46,2,stfE,stfE
araD,AZ20,E4,-1,gene,-77,2,araD,araD
gpp,AZ20,E5,-1,gene,-90,1,gpp,gpp
gpp,AZ20,E5,-1,Operon,-89,1,gpp,gpp
polB,AZ20,E6,-1,gene,-76,1,polB,polB
polB,AZ20,E6,-1,Operon,-75,1,polB,polB
uvrD,AZ20,E7,1,gene,-88,1,uvrD,uvrD
uvrD,AZ20,E7,1,Operon,-88,1,uvrD,uvrD
araB,AZ20,E1,-1,gene,-75,1,araB,araB
araB,AZ20,E1,-1,Operon,-74,1,araBAD,"araB,araA,araD"
glnA,AZ20,E2,-1,gene,-71,1,glnA,glnA
glnA,AZ20,E2,-1,Operon,-70,1,glnALG,"glnA,glnL,glnG"
ligB,AZ20,E3,-1,gene,-63,1,ligB,ligB
ligB,AZ20,E3,-1,Operon,-62,1,ligB,ligB
hdeD,AZ18,C11,1,gene,-99,1,hdeD,hdeD
hdeD,AZ18,C11,1,Operon,-99,1,hdeD,hdeD
yhjC,AZ18,C12,1,gene,35,1,yhjC,yhjC
yhjC,AZ18,C12,1,Operon,35,1,yhjC,yhjC
dnaK,AZ20,E8,1,gene,-66,1,dnaK,dnaK
dnaK,AZ20,E8,1,Operon,-66,1,dnaK-tpke11-dnaJ,"dnaK,tpke11,dnaJ"
gmk,AZ20,E9,1,gene,-61,1,gmk,gmk
gmk,AZ20,E9,1,Operon,-61,1,gmk,gmk
menD,AZ07,A9,-1,gene,-95,2,menD,menD
yecH,AZ17,D11,-1,gene,-76,1,yecH,yecH
yecH,AZ17,D11,-1,Operon,-75,1,yecH,yecH
ybcY,AZ15,B12,-1,gene,-323,3,ybcY,ybcY
ybcY,AZ15,B12,-1,Operon,-252,4,ybcY,ybcY
yliI,AZ07,E9,1,gene,-77,1,yliI,yliI
yliI,AZ07,E9,1,Operon,-77,1,yliI,yliI
mntR,AZ07,E8,1,gene,-94,1,mntR,mntR
mntR,AZ07,E8,1,Operon,-94,1,mntR-ybiR,"mntR,ybiR"
hemG,AZ07,E7,1,gene,-99,2,hemG,hemG
ycbB,AZ07,E6,1,gene,-69,1,ldtD,ldtD
ycbB,AZ07,E6,1,Operon,-69,1,ldtD,ldtD
ycbR,AZ07,E5,1,gene,-99,1,elfD,elfD
ycbR,AZ07,E5,1,Operon,-99,1,elfDCG-ycbUVF,"elfD,elfC,elfG,ycbU,ycbV,ycbF"
ycjM,AZ07,E4,1,gene,1,1,ycjM,ycjM
ycjM,AZ07,E4,1,Operon,1,1,ycjMNOPQRSTUV-ymjB,"ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU,ycjV,ymjB"
ycgM,AZ07,E3,1,gene,-42,1,ycgM,ycgM
ycgM,AZ07,E3,1,Operon,-42,1,ycgM,ycgM
mviN,AZ07,E2,1,gene,-85,1,murJ,murJ
mviN,AZ07,E2,1,Operon,-85,1,murJ,murJ
csgC,AZ07,E1,1,gene,-36,3,csgC,csgC
rpmB,AZ19,E12,-1,gene,-76,2,rpmB,rpmB
yjjL,AZ19,E10,-1,gene,-77,1,lgoT,lgoT
yjjL,AZ19,E10,-1,Operon,-76,1,lgoT,lgoT
rpsJ,AZ19,E11,-1,gene,-95,1,rpsJ,rpsJ
rpsJ,AZ19,E11,-1,Operon,-94,1,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"rpsJ,rplC,rplD,rplW,rplB,rpsS,rplV,rpsC,rplP,rpmC,rpsQ"
asnA,AZ01,B12,1,gene,-87,1,asnA,asnA
asnA,AZ01,B12,1,Operon,-87,1,asnA,asnA
ygjG,AZ01,B10,1,gene,74,1,patA,patA
ygjG,AZ01,B10,1,Operon,74,1,patA,patA
argG,AZ01,B11,1,gene,-62,1,argG,argG
argG,AZ01,B11,1,Operon,-62,1,argG,argG
ego,AZ17,C11,1,gene,-42,1,lsrA,lsrA
ego,AZ17,C11,1,Operon,-42,1,lsrACDBFG-tam,"lsrA,lsrC,lsrD,lsrB,lsrF,lsrG,tam"
ygaQ,AZ19,E1,1,gene,-79,1,ygaQ,ygaQ
ygaQ,AZ19,E1,1,Operon,-79,1,ygaQ,ygaQ
yaaJ,AZ02,H9,-1,gene,-70,1,yaaJ,yaaJ
yaaJ,AZ02,H9,-1,Operon,-69,1,yaaJ,yaaJ
yedW,AZ02,H8,-1,gene,-45,1,yedW,yedW
yedW,AZ02,H8,-1,Operon,-44,1,yedWV,"yedW,yedV"
valV,AZ08,A8,1,gene,-93,1,valV,valV
valV,AZ08,A8,1,Operon,-93,1,valVW,"valV,valW"
valV,AZ08,A8,1,gene,-12,4,valW,valW
yeeI,AZ08,A9,1,gene,-57,1,mtfA,mtfA
yeeI,AZ08,A9,1,Operon,-57,1,mtfA,mtfA
yncD,AZ02,H3,-1,gene,-76,1,yncD,yncD
yncD,AZ02,H3,-1,Operon,-75,1,yncD,yncD
ycjW,AZ02,H2,-1,gene,-99,1,ycjW,ycjW
ycjW,AZ02,H2,-1,Operon,-98,1,ycjW,ycjW
lacZ,AZ02,H1,-1,gene,-91,1,lacZ,lacZ
lacZ,AZ02,H1,-1,Operon,-90,1,lacZYA,"lacZ,lacY,lacA"
prpB,AZ08,A5,1,gene,-85,1,prpB,prpB
prpB,AZ08,A5,1,Operon,-85,1,prpBCDE,"prpB,prpC,prpD,prpE"
yeaT,AZ02,H7,-1,gene,-54,1,dmlR,dmlR
yeaT,AZ02,H7,-1,Operon,-53,1,dmlR,dmlR
b0671,AZ08,A3,-1,gene,-84,2,glnU,glnU
ydiP,AZ02,H5,-1,gene,-99,1,ydiP,ydiP
ydiP,AZ02,H5,-1,Operon,-98,1,ydiP,ydiP
yhbQ,AZ08,A1,1,gene,-84,1,yhbQ,yhbQ
yhbQ,AZ08,A1,1,Operon,-84,1,yhbQ,yhbQ
yieE,AZ05,H6,1,gene,-29,1,yieE,yieE
yieE,AZ05,H6,1,Operon,-29,1,yieEF,"yieE,yieF"
yjiX,AZ19,E8,-1,gene,-72,1,yjiX,yjiX
yjiX,AZ19,E8,-1,Operon,-71,1,yjiXA,"yjiX,yjiA"
yibL,AZ05,H4,1,gene,-40,1,yibL,yibL
yibL,AZ05,H4,1,Operon,-40,1,yibL,yibL
yicH,AZ05,H5,1,gene,-87,1,yicH,yicH
yicH,AZ05,H5,1,Operon,-87,1,yicH,yicH
fabZ,AZ05,H2,1,gene,-97,2,fabZ,fabZ
crl,AZ05,H3,1,gene,-33,1,crl,crl
crl,AZ05,H3,1,Operon,-33,1,crl,crl
lacZ,AZ05,H1,-1,gene,-91,1,lacZ,lacZ
lacZ,AZ05,H1,-1,Operon,-90,1,lacZYA,"lacZ,lacY,lacA"
yihX,AZ05,H8,1,gene,-65,1,yihX,yihX
yihX,AZ05,H8,1,Operon,-65,1,yihXY-dtd-yiiD,"yihX,yihY,dtd,yiiD"
nadK,AZ05,H9,1,gene,-90,1,nadK,nadK
nadK,AZ05,H9,1,Operon,-90,1,nadK,nadK
rimL,AZ19,F9,1,gene,-61,1,rimL,rimL
rimL,AZ19,F9,1,Operon,-61,1,rimL,rimL
rpsA,AZ19,F8,1,gene,-58,2,rpsA,rpsA
rrnH,AZ19,F5,1,gene,-59,1,rrsH,rrsH
rrnH,AZ19,F5,1,Operon,-59,1,rrsH-ileV-alaV-rrlH-rrfH,"rrsH,ileV,alaV,rrlH,rrfH"
rmf,AZ19,F4,1,gene,-49,1,rmf,rmf
rmf,AZ19,F4,1,Operon,-49,1,rmf,rmf
rrlH,AZ19,F6,1,gene,-60,2,rrlA,rrlA
rrlG,AZ19,F1,-1,gene,-81,2,rrlG,rrlG
rpsG,AZ19,F2,-1,gene,-73,2,rpsG,rpsG
hfq,AZ02,E12,1,gene,-41,2,hfq,hfq
yijO,AZ02,E10,-1,gene,-68,1,yijO,yijO
yijO,AZ02,E10,-1,Operon,-67,1,yijO,yijO
pagB,AZ02,E11,-1,gene,-76,1,yjbD,yjbD
pagB,AZ02,E11,-1,Operon,-75,1,yjbD,yjbD
yegE,AZ06,G8,1,gene,-42,1,yegE,yegE
yegE,AZ06,G8,1,Operon,-42,1,dgcE,dgcE
yfeN,AZ06,G9,1,gene,-99,1,yfeN,yfeN
yfeN,AZ06,G9,1,Operon,-99,1,yfeN,yfeN
ybdL,AZ06,G2,1,gene,-52,1,ybdL,ybdL
ybdL,AZ06,G2,1,Operon,-52,1,ybdL,ybdL
rhlE,AZ06,G3,1,gene,-93,1,rhlE,rhlE
rhlE,AZ06,G3,1,Operon,-93,1,rhlE,rhlE
gloA,AZ06,G1,1,gene,-87,2,gloA,gloA
dpiB,AZ06,G6,1,gene,-60,1,citA,citA
dpiB,AZ06,G6,1,Operon,-60,1,dpiBA,"dpiB,dpiA"
ydgH,AZ06,G7,1,gene,-94,1,ydgH,ydgH
ydgH,AZ06,G7,1,Operon,-94,1,ydgH,ydgH
ybjK,AZ06,G4,1,gene,-55,1,rcdA,rcdA
ybjK,AZ06,G4,1,Operon,-55,1,rcdA,rcdA
yafS,AZ06,G5,1,gene,-25,1,yafS,yafS
yafS,AZ06,G5,1,Operon,-25,1,yafS,yafS
rcsA,AZ18,E9,1,gene,-54,1,rcsA,rcsA
rcsA,AZ18,E9,1,Operon,-54,1,rcsA,rcsA
lpp,AZ18,E8,1,gene,-35,1,lpp,lpp
lpp,AZ18,E8,1,Operon,-35,1,lpp,lpp
ompG,AZ18,E7,1,gene,-83,1,ompG,ompG
ompG,AZ18,E7,1,Operon,-83,1,ompG,ompG
fhuA,AZ18,E6,1,gene,-41,1,fhuA,fhuA
fhuA,AZ18,E6,1,Operon,-41,1,fhuACDB,"fhuA,fhuC,fhuD,fhuB"
mrcB,AZ18,E5,1,gene,-43,1,mrcB,mrcB
mrcB,AZ18,E5,1,Operon,-43,1,mrcB,mrcB
murC,AZ18,E4,1,gene,-98,2,murC,murC
rfaD,AZ18,E3,1,gene,-49,1,hldD,hldD
rfaD,AZ18,E3,1,Operon,-49,1,rfaD-waaFCL,"rfaD,waaF,waaC,waaL"
slp,AZ18,E2,1,gene,-59,1,slp,slp
slp,AZ18,E2,1,Operon,-59,1,slp-dctR,"slp,dctR"
amiA,AZ18,E1,1,gene,-41,1,amiA,amiA
amiA,AZ18,E1,1,Operon,-41,1,amiA-hemF,"amiA,hemF"
entS,AZ14,B6,1,gene,-52,1,entS,entS
entS,AZ14,B6,1,Operon,-52,1,entS,entS
lolC,AZ14,B7,1,gene,-81,1,lolC,lolC
lolC,AZ14,B7,1,Operon,-81,1,lolCDE,"lolC,lolD,lolE"
ybbL,AZ14,B4,1,gene,-67,1,fetA,fetA
ybbL,AZ14,B4,1,Operon,-67,1,fetAB,"fetA,fetB"
kdsB,AZ14,B5,1,gene,-64,2,kdsB,kdsB
ybiN,AZ14,B2,1,gene,-13,1,rlmF,rlmF
ybiN,AZ14,B2,1,Operon,-13,1,rlmF,rlmF
sbmA,AZ14,B3,1,gene,-58,1,sbmA,sbmA
sbmA,AZ14,B3,1,Operon,-58,1,sbmA-yaiW,"sbmA,yaiW"
ybhQ,AZ14,B1,1,gene,-25,1,ybhQ,ybhQ
ybhQ,AZ14,B1,1,Operon,-25,1,ybhQ,ybhQ
pepT,AZ14,B8,1,gene,-85,1,pepT,pepT
pepT,AZ14,B8,1,Operon,-85,1,pepT,pepT
znuC,AZ14,B9,1,gene,-69,1,znuC,znuC
znuC,AZ14,B9,1,Operon,-69,1,znuCB,"znuC,znuB"
uhpA,AZ16,F8,-1,gene,-79,2,uhpA,uhpA
ydcI,AZ16,F9,-1,gene,-155,1,ydcI,ydcI
ydcI,AZ16,F9,-1,Operon,-154,1,ydcI,ydcI
glnH,AZ16,F4,-1,gene,-98,1,glnH,glnH
glnH,AZ16,F4,-1,Operon,-97,1,glnHPQ,"glnH,glnP,glnQ"
hcaT,AZ16,F5,-1,gene,-90,1,hcaT,hcaT
hcaT,AZ16,F5,-1,Operon,-89,1,hcaT,hcaT
nanT,AZ16,F6,-1,gene,-41,2,nanT,nanT
uhpT,AZ16,F7,-1,gene,-92,1,uhpT,uhpT
uhpT,AZ16,F7,-1,Operon,-91,1,uhpT,uhpT
yneH,AZ16,F1,-1,gene,-82,1,glsB,glsB
yneH,AZ16,F1,-1,Operon,-81,1,yneHG,"yneH,yneG"
nohA,AZ16,F2,-1,gene,-270,1,nohQ,nohQ
nohA,AZ16,F2,-1,Operon,-269,1,nohA-ydfN-tfaQ,"nohA,ydfN,tfaQ"
araF,AZ21,A10,-1,gene,-84,1,araF,araF
araF,AZ21,A10,-1,Operon,-83,1,araFGH,"araF,araG,araH"
dgoR,AZ19,H7,-1,gene,-78,1,dgoR,dgoR
dgoR,AZ19,H7,-1,Operon,-77,1,dgoRKADT,"dgoR,dgoK,dgoA,dgoD,dgoT"
rrnC,AZ19,H6,1,gene,-102,1,rrsC,rrsC
rrnC,AZ19,H6,1,Operon,-102,1,rrsC-gltU-rrlC-rrfC,"rrsC,gltU,rrlC,rrfC"
rpsU,AZ19,H5,1,gene,-91,1,rpsU,rpsU
rpsU,AZ19,H5,1,Operon,-91,1,rpsU-dnaG-rpoD,"rpsU,dnaG,rpoD"
rimJ,AZ19,H4,1,gene,-69,1,rimJ,rimJ
rimJ,AZ19,H4,1,Operon,-69,1,rimJ,rimJ
nudC,AZ19,H3,1,gene,-79,1,nudC,nudC
nudC,AZ19,H3,1,Operon,-79,1,nudC-hemE-nfi,"nudC,hemE,nfi"
yiiR,AZ19,H2,1,gene,-62,1,yiiR,yiiR
yiiR,AZ19,H2,1,Operon,-62,1,yiiR,yiiR
lacZ,AZ19,H1,-1,gene,-91,1,lacZ,lacZ
lacZ,AZ19,H1,-1,Operon,-90,1,lacZYA,"lacZ,lacY,lacA"
ychJ,AZ16,F11,-1,gene,-82,1,ychJ,ychJ
ychJ,AZ16,F11,-1,Operon,-81,1,ychJ,ychJ
yihU,AZ19,H9,-1,gene,-87,1,yihU,yihU
yihU,AZ19,H9,-1,Operon,-86,1,yihUTS,"yihU,yihT,yihS"
yieG,AZ19,H8,-1,gene,-98,1,adeP,adeP
yieG,AZ19,H8,-1,Operon,-97,1,adeP,adeP
greA,AZ09,E9,-1,gene,-89,1,greA,greA
greA,AZ09,E9,-1,Operon,-88,1,greA,greA
glgS,AZ09,E8,-1,gene,-72,1,glgS,glgS
glgS,AZ09,E8,-1,Operon,-71,1,glgS,glgS
ycgK,AZ13,A8,-1,gene,-73,1,pliG,pliG
ycgK,AZ13,A8,-1,Operon,-72,1,pliG,pliG
ldhA,AZ13,A9,-1,gene,-81,1,ldhA,ldhA
ldhA,AZ13,A9,-1,Operon,-80,1,ldhA,ldhA
rnhA,AZ13,A2,-1,gene,-75,1,rnhA,rnhA
rnhA,AZ13,A2,-1,Operon,-74,1,rnhA,rnhA
dinJ,AZ13,A3,-1,gene,-95,1,dinJ,dinJ
dinJ,AZ13,A3,-1,Operon,-94,1,dinJ-yafQ,"dinJ,yafQ"
tesB,AZ09,E3,-1,gene,-69,1,tesB,tesB
tesB,AZ09,E3,-1,Operon,-68,1,tesB,tesB
yafC,AZ13,A1,-1,gene,-100,1,yafC,yafC
yafC,AZ13,A1,-1,Operon,-99,1,yafC,yafC
vacJ,AZ09,E5,-1,gene,-87,1,mlaA,mlaA
vacJ,AZ09,E5,-1,Operon,-86,1,mlaA,mlaA
minC,AZ13,A7,-1,gene,-96,1,minC,minC
minC,AZ13,A7,-1,Operon,-95,1,minCDE,"minC,minD,minE"
rfaH,AZ09,E7,-1,gene,-101,1,rfaH,rfaH
rfaH,AZ09,E7,-1,Operon,-100,1,rfaH,rfaH
ybiS,AZ13,A5,-1,gene,-74,1,ldtB,ldtB
ybiS,AZ13,A5,-1,Operon,-73,1,ldtB,ldtB
rcsF,AZ18,G11,-1,gene,-77,1,rcsF,rcsF
rcsF,AZ18,G11,-1,Operon,-76,1,rcsF-trmO,"rcsF,trmO"
ycdO,AZ14,D12,1,gene,-43,1,efeO,efeO
ycdO,AZ14,D12,1,Operon,-43,1,efeOB,"efeO,efeB"
ybdN,AZ14,D10,-1,gene,-95,1,ybdN,ybdN
ybdN,AZ14,D10,-1,Operon,-94,1,ybdN,ybdN
rihA,AZ14,D11,-1,gene,-71,1,rihA,rihA
rihA,AZ14,D11,-1,Operon,-70,1,rihA,rihA
fadE,AZ18,H12,-1,gene,-38,1,fadE,fadE
fadE,AZ18,H12,-1,Operon,-37,1,fadE,fadE
yhaK,AZ07,H8,1,gene,-59,1,yhaK,yhaK
yhaK,AZ07,H8,1,Operon,-59,1,yhaKL,"yhaK,yhaL"
nanA,AZ18,H10,-1,gene,-98,1,nanA,nanA
nanA,AZ18,H10,-1,Operon,-97,1,nanATEK-yhcH,"nanA,nanT,nanE,nanK,yhcH"
mreC,AZ18,H11,-1,gene,-80,2,mreC,mreC
torT,AZ03,F1,1,gene,-76,1,torT,torT
torT,AZ03,F1,1,Operon,-76,1,torT,torT
leuA,AZ20,F1,-1,gene,-98,2,leuA,leuA
ybbB,AZ18,G12,-1,gene,-95,1,mnmH,mnmH
ybbB,AZ18,G12,-1,Operon,-94,1,ybbB,ybbB
yiiU,AZ20,F5,1,gene,-55,1,zapB,zapB
yiiU,AZ20,F5,1,Operon,-55,1,zapB,zapB
hlyE,AZ20,F4,-1,gene,-65,1,hlyE,hlyE
hlyE,AZ20,F4,-1,Operon,-64,1,hlyE,hlyE
gltB,AZ20,F7,1,gene,-1,1,gltB,gltB
gltB,AZ20,F7,1,Operon,-1,1,gltBDF,"gltB,gltD,gltF"
araC,AZ20,F6,1,gene,-83,1,araC,araC
araC,AZ20,F6,1,Operon,-83,1,araC,araC
dnaJ,AZ20,F8,1,gene,-96,3,dnaJ,dnaJ
ydcR,AZ17,H7,1,gene,-64,1,ydcR,ydcR
ydcR,AZ17,H7,1,Operon,-64,1,ydcR,ydcR
glpD,AZ03,F8,1,gene,-35,1,glpD,glpD
glpD,AZ03,F8,1,Operon,-35,1,glpD,glpD
fdhD,AZ03,F9,1,gene,-88,1,fdhD,fdhD
fdhD,AZ03,F9,1,Operon,-88,1,fdhD,fdhD
rpoH,AZ20,F2,-1,gene,-69,1,rpoH,rpoH
rpoH,AZ20,F2,-1,Operon,-68,1,rpoH,rpoH
rplY,AZ19,F11,1,gene,-88,1,rplY,rplY
rplY,AZ19,F11,1,Operon,-88,1,rplY,rplY
wrbA,AZ19,F10,-1,gene,-99,1,wrbA,wrbA
wrbA,AZ19,F10,-1,Operon,-98,1,wrbA-yccJ,"wrbA,yccJ"
yciT,AZ17,H6,-1,gene,-342,1,yciZ,yciZ
yciT,AZ17,H6,-1,Operon,-341,1,yciZT,"yciZ,yciT"
yciT,AZ17,H6,-1,gene,-79,3,yciT,yciT
ssrA,AZ19,F12,1,gene,26,1,ssrA,ssrA
ssrA,AZ19,F12,1,Operon,26,1,ssrA,ssrA
dicB,AZ11,A4,1,gene,-88,1,dicF,dicF
dicB,AZ11,A4,1,Operon,-88,1,dicF,dicF
proX,AZ11,A5,1,gene,-91,3,proX,proX
cspA,AZ11,A6,1,gene,-56,1,cspA,cspA
cspA,AZ11,A6,1,Operon,-56,1,cspA,cspA
b2680,AZ11,A7,1,gene,-49,1,ygaY,ygaY
b2680,AZ11,A7,1,Operon,-49,1,ygaXY,"ygaX,ygaY"
nudE,AZ04,A6,-1,gene,-85,1,nudE,nudE
nudE,AZ04,A6,-1,Operon,-84,1,nudE,nudE
yhhM,AZ04,A7,-1,gene,-83,1,yhhM,yhhM
yhhM,AZ04,A7,-1,Operon,-82,1,yhhM,yhhM
hycB,AZ04,A4,-1,gene,-81,2,hycB,hycB
fdhF,AZ04,A5,-1,gene,-71,1,fdhF,fdhF
fdhF,AZ04,A5,-1,Operon,-70,1,fdhF,fdhF
wrbA,AZ18,F10,-1,gene,-99,1,wrbA,wrbA
wrbA,AZ18,F10,-1,Operon,-98,1,wrbA-yccJ,"wrbA,yccJ"
dusA,AZ18,F11,1,gene,-44,1,dusA,dusA
dusA,AZ18,F11,1,Operon,-44,1,dusA,dusA
yjbQ,AZ18,F12,1,gene,-31,1,yjbQ,yjbQ
yjbQ,AZ18,F12,1,Operon,-31,1,yjbQR,"yjbQ,yjbR"
norR,AZ04,A9,-1,gene,-25,1,norR,norR
norR,AZ04,A9,-1,Operon,-24,1,norR,norR
ygaZ,AZ11,A8,1,gene,-34,1,ygaZ,ygaZ
ygaZ,AZ11,A8,1,Operon,-34,1,ygaZH,"ygaZ,ygaH"
ygdR,AZ11,A9,1,gene,-59,1,ygdR,ygdR
ygdR,AZ11,A9,1,Operon,-59,1,ygdR,ygdR
ubiC,AZ07,D9,1,gene,86,1,ubiC,ubiC
ubiC,AZ07,D9,1,Operon,86,1,ubiCA,"ubiC,ubiA"
ybaO,AZ07,D4,1,gene,55,1,ybaO,ybaO
ybaO,AZ07,D4,1,Operon,55,1,decR,decR
cueR,AZ07,D5,1,gene,-56,1,cueR,cueR
cueR,AZ07,D5,1,Operon,-56,1,cueR,cueR
allR,AZ07,D6,1,gene,-85,1,allR,allR
