Plate,Well,Gene_Name,Strand,Amplicons,Amplicon_length,Mapping,Primer1_e,Primer1_query_start,Primer1_query_end,Primer1_target_start,Primer1_target_end,Primer2_e,Primer2_query_start,Primer2_query_end,Primer2_target_start,Primer2_target_end
AZ05,H9,nadK,1,1,306,2750614..2750920,0.00352928,10,27,2750614,2750631,0.00352928,48,65,2750903,2750920
AZ19,F9,rimL,1,1,217,1498781..1498998,0.00358909,10,27,1498781,1498798,0.000908316,48,66,1498980,1498998
AZ19,F8,rpsA,1,1,267,961785..962052,0.00352928,10,27,961785,961802,0.00352928,48,65,962035,962052
AZ19,F5,rrnH,1,1,511,223318..223829,0.00352928,10,27,223318,223335,0.00352928,48,65,223812,223829
AZ19,F4,rmf,1,1,373,1015390..1015763,0.00352928,10,27,1015390,1015407,0.00352928,48,65,1015746,1015763
AZ19,F7,rrfH,1,2,234,4171471..4171705,0.000893177,9,27,4171471,4171489,0.00352928,48,65,4171688,4171705
AZ19,F7,rrfH,1,2,235,4212873..4213108,0.000893177,9,27,4212873,4212891,0.00352928,48,65,4213091,4213108
AZ19,F6,rrlH,1,1,317,4037261..4037578,5.91452e-05,9,29,4037261,4037281,0.00364891,50,67,4037561,4037578
AZ19,F1,rrlG,-1,1,321,2729424..2729103,0.000893177,1,19,2729424,2729442,0.00352928,47,64,2729120,2729103
AZ19,F2,rpsG,-1,1,221,3474229..3474008,0.00364891,1,18,3474229,3474246,0.000233705,47,66,3474027,3474008
AZ02,E12,hfq,1,1,211,4400117..4400328,0.000908316,9,27,4400117,4400135,0.000908316,48,66,4400310,4400328
AZ02,E10,yijO,-1,1,299,4148548..4148249,0.000893177,1,19,4148548,4148566,0.00352928,47,64,4148266,4148249
AZ02,E11,pagB,-1,1,385,4231940..4231555,0.00352928,1,18,4231940,4231957,0.000893177,47,65,4231573,4231555
AZ06,G8,yegE,1,1,405,2142902..2143307,0.000878039,9,27,2142902,2142920,0.0137091,48,64,2143291,2143307
AZ06,G9,yfeN,1,1,426,2524799..2525225,0.00358909,10,27,2524799,2524816,0.000908316,48,66,2525207,2525225
AZ06,G2,ybdL,1,1,239,633398..633637,0.000233705,10,29,633398,633417,0.00364891,50,67,633620,633637
AZ06,G3,rhlE,1,1,402,830562..830964,0.00352928,10,27,830562,830579,0.000893177,48,66,830946,830964
AZ06,G1,gloA,1,1,241,1727682..1727923,5.7206e-05,7,27,1727682,1727702,0.000893177,48,66,1727905,1727923
AZ06,G6,dpiB,1,1,426,651868..652294,0.000233705,10,29,651868,651887,0.00364891,50,67,652277,652294
AZ06,G7,ydgH,1,1,717,1677803..1678520,0.000908316,10,28,1677803,1677821,0.000229873,49,68,1678501,1678520
AZ06,G4,ybjK,1,1,215,887262..887477,0.00352928,10,27,887262,887279,0.000893177,48,66,887459,887477
AZ06,G5,yafS,1,1,128,234712..234840,0.00358909,11,28,234712,234729,0.00358909,49,66,234823,234840
AZ18,E9,rcsA,1,1,421,2023600..2024021,0.000923454,10,28,2023600,2023618,0.000233705,49,68,2024002,2024021
AZ18,E8,lpp,1,1,433,1757022..1757455,0.00352928,10,27,1757022,1757039,0.00352928,48,65,1757438,1757455
AZ18,E7,ompG,1,1,311,1381718..1382029,0.00352928,10,27,1381718,1381735,0.00352928,48,65,1382012,1382029
AZ18,E6,fhuA,1,1,341,167183..167524,0.00358909,10,27,167183,167200,0.000908316,48,66,167506,167524
AZ18,E5,mrcB,1,1,320,164452..164772,0.00352928,10,27,164452,164469,0.00352928,48,65,164755,164772
AZ18,E4,murC,1,1,240,100622..100862,0.00352928,10,27,100622,100639,0.000226042,48,67,100843,100862
AZ18,E3,rfaD,1,1,414,3793621..3794035,1.49683e-05,8,29,3793621,3793642,0.00364891,50,67,3794018,3794035
AZ18,E2,slp,1,1,906,3653113..3654019,0.00352928,10,27,3653113,3653130,0.000893177,48,66,3654001,3654019
AZ18,E1,amiA,1,1,237,2552155..2552392,0.00352928,10,27,2552155,2552172,0.000893177,48,66,2552374,2552392
AZ14,B6,entS,1,1,262,622089..622351,0.000893177,9,27,622089,622107,0.000226042,48,67,622332,622351
AZ14,B7,lolC,1,1,440,1175067..1175507,0.000233705,10,29,1175067,1175086,0.00364891,50,67,1175490,1175507
AZ14,B4,ybbL,1,1,290,515695..515985,0.000226042,8,27,515695,515714,0.00352928,48,65,515968,515985
AZ14,B5,kdsB,1,1,150,970765..970915,0.00352928,10,27,970765,970782,0.000893177,48,66,970897,970915
AZ14,B2,ybiN,1,1,233,842111..842344,0.000893177,9,27,842111,842129,0.00352928,48,65,842327,842344
AZ14,B3,sbmA,1,1,503,396193..396696,0.00352928,10,27,396193,396210,0.000226042,48,67,396677,396696
AZ14,B1,ybhQ,1,1,248,824406..824654,0.000893177,9,27,824406,824424,0.00352928,48,65,824637,824654
AZ14,B8,pepT,1,1,419,1185509..1185928,0.00352928,10,27,1185509,1185526,0.000893177,48,66,1185910,1185928
AZ14,B9,znuC,1,1,180,1942550..1942730,0.00352928,10,27,1942550,1942567,0.000893177,48,66,1942712,1942730
AZ16,F8,uhpA,-1,1,182,3850829..3850647,0.00352928,1,18,3850829,3850846,0.00352928,47,64,3850664,3850647
AZ16,F9,ydcI,-1,1,176,1495092..1494916,0.00364891,1,18,1495092,1495109,0.000233705,47,66,1494935,1494916
AZ16,F4,glnH,-1,1,584,848490..847906,0.000893177,1,19,848490,848508,0.00352928,47,64,847923,847906
AZ16,F5,hcaT,-1,1,307,2668063..2667756,0.00352928,1,18,2668063,2668080,0.00352928,47,64,2667773,2667756
AZ16,F6,nanT,-1,1,179,3372712..3372533,0.000893177,1,19,3372712,3372730,0.00352928,47,64,3372550,3372533
AZ16,F7,uhpT,-1,1,247,3847322..3847075,0.000908316,1,19,3847322,3847340,0.000908316,47,65,3847093,3847075
AZ16,F1,yneH,-1,1,187,1613356..1613169,0.00352928,1,18,1613356,1613373,0.00352928,47,64,1613186,1613169
AZ16,F2,nohA,-1,1,749,1636846..1636097,0.00352928,1,18,1636846,1636863,0.00352928,47,64,1636114,1636097
AZ21,A10,araF,-1,1,885,1986929..1986044,0.00352928,1,18,1986929,1986946,0.00352928,47,64,1986061,1986044
AZ19,H7,dgoR,-1,1,495,3875577..3875082,0.00352928,1,18,3875577,3875594,0.000893177,47,65,3875100,3875082
AZ19,H6,rrnC,1,1,808,3941101..3941909,0.00352928,10,27,3941101,3941118,0.000893177,48,66,3941891,3941909
AZ19,H5,rpsU,1,1,399,3210472..3210871,0.000233705,10,29,3210472,3210491,0.000923454,50,68,3210853,3210871
AZ19,H4,rimJ,1,1,373,1125257..1125630,0.000233705,10,29,1125257,1125276,0.000923454,50,68,1125612,1125630
AZ19,H3,nudC,1,1,268,4196713..4196981,0.000908316,10,28,4196713,4196731,0.000908316,49,67,4196963,4196981
AZ19,H2,yiiR,1,1,254,4112122..4112376,0.00352928,10,27,4112122,4112139,1.44775e-05,48,69,4112355,4112376
AZ19,H1,lacZ,-1,1,231,366445..366214,0.00352928,1,18,366445,366462,0.00352928,47,64,366231,366214
AZ16,F11,ychJ,-1,1,206,1289256..1289050,0.000229873,1,20,1289256,1289275,0.000908316,47,65,1289068,1289050
AZ19,H9,yihU,-1,1,281,4073765..4073484,0.00352928,1,18,4073765,4073782,0.00352928,47,64,4073501,4073484
AZ19,H8,yieG,-1,1,265,3896776..3896511,0.00352928,1,18,3896776,3896793,0.00352928,47,64,3896528,3896511
AZ09,E9,greA,-1,1,417,3329043..3328626,0.00352928,1,18,3329043,3329060,0.00352928,47,64,3328643,3328626
AZ09,E8,glgS,-1,1,419,3192286..3191867,0.00352928,1,18,3192286,3192303,0.00352928,47,64,3191884,3191867
AZ13,A8,ycgK,-1,1,339,1227738..1227399,0.00352928,1,18,1227738,1227755,0.00352928,47,64,1227416,1227399
AZ13,A9,ldhA,-1,1,308,1443070..1442762,0.00352928,1,18,1443070,1443087,0.00352928,47,64,1442779,1442762
AZ13,A2,rnhA,-1,1,158,236085..235927,0.00352928,1,18,236085,236102,0.00352928,47,64,235944,235927
AZ13,A3,dinJ,-1,1,310,246717..246407,0.00352928,1,18,246717,246734,0.000893177,47,65,246425,246407
AZ09,E3,tesB,-1,1,353,475445..475092,0.00358909,1,18,475445,475462,0.000908316,47,65,475110,475092
AZ13,A1,yafC,-1,1,390,231171..230781,0.000226042,1,20,231171,231190,0.00352928,47,64,230798,230781
AZ09,E5,vacJ,-1,1,432,2465352..2464920,0.00352928,1,18,2465352,2465369,0.00352928,47,64,2464937,2464920
AZ13,A7,minC,-1,1,643,1226627..1225984,0.00352928,1,18,1226627,1226644,0.00352928,47,64,1226001,1225984
AZ09,E7,rfaH,-1,1,306,4025026..4024720,0.000226042,1,20,4025026,4025045,0.000893177,47,65,4024738,4024720
AZ13,A5,ybiS,-1,1,314,855984..855670,0.00352928,1,18,855984,856001,0.00352928,47,64,855687,855670
AZ18,G11,rcsF,-1,1,278,220196..219918,0.00352928,1,18,220196,220213,0.00352928,47,64,219935,219918
AZ14,D12,ycdO,1,1,192,1082093..1082285,0.00352928,10,27,1082093,1082110,0.00352928,48,65,1082268,1082285
AZ14,D10,ybdN,-1,1,262,636736..636474,0.000908316,1,19,636736,636754,0.00358909,48,65,636491,636474
AZ14,D11,rihA,-1,1,258,684599..684341,0.00352928,1,18,684599,684616,0.00352928,47,64,684358,684341
AZ18,H12,fadE,-1,1,300,243565..243265,0.00352928,1,18,243565,243582,0.000893177,47,65,243283,243265
AZ07,H8,yhaK,1,1,263,3254114..3254377,0.0137091,10,26,3254114,3254130,0.00346946,47,64,3254360,3254377
AZ18,H10,nanA,-1,1,249,3373727..3373478,0.00352928,1,18,3373727,3373744,0.00352928,47,64,3373495,3373478
AZ18,H11,mreC,-1,1,181,3400079..3399898,0.00358909,1,18,3400079,3400096,0.000908316,47,65,3399916,3399898
AZ03,F1,torT,1,1,263,1056073..1056336,0.00352928,10,27,1056073,1056090,0.00352928,48,65,1056319,1056336
AZ20,F1,leuA,-1,1,200,83631..83431,0.00358909,1,18,83631,83648,0.000908316,47,65,83449,83431
AZ18,G12,ybbB,-1,1,240,531371..531131,0.00352928,1,18,531371,531388,0.00352928,47,64,531148,531131
AZ20,F5,yiiU,1,1,574,4117995..4118569,0.00358909,10,27,4117995,4118012,0.000908316,48,66,4118551,4118569
AZ20,F4,hlyE,-1,1,517,1230846..1230329,0.00352928,1,18,1230846,1230863,0.00352928,47,64,1230346,1230329
AZ20,F7,gltB,1,1,771,3353954..3354725,0.0137091,10,26,3353954,3353970,0.00346946,47,64,3354708,3354725
AZ20,F6,araC,1,1,496,69973..70469,0.00352928,10,27,69973,69990,0.00352928,48,65,70452,70469
AZ20,F8,dnaJ,1,1,253,14010..14263,0.00352928,10,27,14010,14027,0.00352928,48,65,14246,14263
AZ17,H7,ydcR,1,1,222,1509844..1510066,0.000908316,10,28,1509844,1509862,0.00358909,49,66,1510049,1510066
AZ03,F8,glpD,1,1,302,3561745..3562047,0.000893177,9,27,3561745,3561763,0.000893177,48,66,3562029,3562047
AZ03,F9,fdhD,1,1,367,4085736..4086103,0.000893177,9,27,4085736,4085754,0.00352928,48,65,4086086,4086103
AZ20,F2,rpoH,-1,1,340,3601054..3600714,0.00352928,1,18,3601054,3601071,0.00352928,47,64,3600731,3600714
AZ19,F11,rplY,1,1,285,2282319..2282604,0.000226042,8,27,2282319,2282338,0.00352928,48,65,2282587,2282604
AZ19,F10,wrbA,-1,1,346,1067955..1067609,0.00352928,1,18,1067955,1067972,0.00352928,47,64,1067626,1067609
AZ17,H6,yciT,-1,1,569,1344836..1344267,0.00352928,1,18,1344836,1344853,0.00352928,47,64,1344284,1344267
AZ19,F12,ssrA,1,1,289,2755277..2755566,0.000893177,9,27,2755277,2755295,0.00352928,48,65,2755549,2755566
AZ11,A4,dicB,1,1,305,1649164..1649469,0.000233705,10,29,1649164,1649183,0.00364891,50,67,1649452,1649469
AZ11,A5,proX,1,1,248,2806974..2807222,0.0137091,10,26,2806974,2806990,0.00346946,47,64,2807205,2807222
AZ11,A6,cspA,1,1,428,3719676..3720104,0.000893177,9,27,3719676,3719694,0.000893177,48,66,3720086,3720104
AZ11,A7,b2680,1,1,308,2808056..2808364,0.00352928,10,27,2808056,2808073,0.00352928,48,65,2808347,2808364
AZ04,A6,nudE,-1,1,427,3526491..3526064,0.000893177,1,19,3526491,3526509,0.00352928,47,64,3526081,3526064
AZ04,A7,yhhM,-1,1,247,3605774..3605527,0.00352928,1,18,3605774,3605791,0.00352928,47,64,3605544,3605527
AZ04,A4,hycB,-1,1,285,2850053..2849768,0.00352928,1,18,2850053,2850070,0.000893177,47,65,2849786,2849768
AZ04,A5,fdhF,-1,1,287,4299582..4299295,0.000893177,1,19,4299582,4299600,0.000893177,47,65,4299313,4299295
AZ18,F10,wrbA,-1,1,346,1067955..1067609,0.00352928,1,18,1067955,1067972,0.00352928,47,64,1067626,1067609
AZ18,F11,dusA,1,1,504,4261208..4261712,0.00352928,10,27,4261208,4261225,0.00352928,48,65,4261695,4261712
AZ18,F12,yjbQ,1,1,239,4270029..4270268,0.00352928,10,27,4270029,4270046,0.00352928,48,65,4270251,4270268
AZ04,A9,norR,-1,1,256,2832520..2832264,0.00352928,1,18,2832520,2832537,0.000893177,47,65,2832282,2832264
AZ11,A8,ygaZ,1,1,244,2809406..2809650,0.0137091,10,26,2809406,2809422,0.00346946,47,64,2809633,2809650
AZ11,A9,ygdR,1,1,296,2971033..2971329,0.00352928,10,27,2971033,2971050,0.00352928,48,65,2971312,2971329
AZ07,D8,b0663,1,2,272,696179..696451,0.00352928,10,27,696179,696196,0.00352928,48,65,696434,696451
AZ07,D8,b0663,1,2,384,696179..696563,0.00352928,10,27,696179,696196,0.00352928,48,65,696546,696563
AZ07,D9,ubiC,1,1,225,4252194..4252419,0.000233705,10,29,4252194,4252213,0.00364891,50,67,4252402,4252419
AZ07,D4,ybaO,1,1,174,468153..468327,0.00364891,11,28,468153,468170,0.000923454,49,67,468309,468327
AZ07,D5,cueR,1,1,263,513785..514048,0.00352928,10,27,513785,513802,0.00352928,48,65,514031,514048
AZ07,D6,allR,1,1,253,532842..533095,0.0137091,10,26,532842,532858,0.000878039,47,65,533077,533095
AZ07,D7,sfmC,1,1,393,558674..559067,0.000908316,10,28,558674,558692,0.00358909,49,66,559050,559067
AZ20,E12,rhaB,-1,1,411,4097779..4097368,0.00352928,1,18,4097779,4097796,0.000893177,47,65,4097386,4097368
AZ07,D1,ycgE,-1,1,298,1214268..1213970,0.00352928,1,18,1214268,1214285,0.00352928,47,64,1213987,1213970
AZ20,E10,ybeL,1,1,360,674714..675074,0.00352928,10,27,674714,674731,0.000893177,48,66,675056,675074
AZ20,E11,sodA,1,1,453,4100451..4100904,0.00352928,10,27,4100451,4100468,0.00352928,48,65,4100887,4100904
AZ03,A11,galE,-1,1,405,792382..791977,0.00358909,1,18,792382,792399,0.000908316,47,65,791995,791977
AZ03,A10,citT,-1,1,214,646711..646497,0.00352928,1,18,646711,646728,0.000893177,47,65,646515,646497
AZ02,D9,idnR,-1,1,212,4491266..4491054,0.00352928,1,18,4491266,4491283,0.00352928,47,64,4491071,4491054
AZ08,E5,agaR,-1,1,426,3278997..3278571,0.00352928,1,18,3278997,3279014,0.00352928,47,64,3278588,3278571
AZ15,C8,ydcF,1,1,439,1486887..1487326,0.000233705,10,29,1486887,1486906,0.000923454,50,68,1487308,1487326
AZ06,H12,gssA,1,0,0,0..3138759,,0,0,0,0,0.00334982,45,62,3138742,3138759
AZ08,E8,yhcM,-1,1,293,3380214..3379921,0.00352928,1,18,3380214,3380231,0.00352928,47,64,3379938,3379921
AZ02,D4,tdcB,-1,1,232,3266191..3265959,0.000893177,1,19,3266191,3266209,0.000893177,47,65,3265977,3265959
AZ08,F9,nac,-1,1,433,2062271..2061838,0.000893177,1,19,2062271,2062289,5.7206e-05,47,67,2061858,2061838
AZ08,F8,yeeO,-1,1,158,2059928..2059770,0.00352928,1,18,2059928,2059945,0.000226042,47,66,2059789,2059770
AZ02,F11,intB,1,1,406,4496398..4496804,0.00352928,10,27,4496398,4496415,0.00352928,48,65,4496787,4496804
AZ02,F10,wrbA,-1,1,346,1067955..1067609,0.00352928,1,18,1067955,1067972,0.00352928,47,64,1067626,1067609
AZ02,F12,macA,1,1,207,919046..919253,0.00352928,10,27,919046,919063,0.00352928,48,65,919236,919253
AZ08,F2,glnW,-1,2,138,696760..696622,0.00358909,1,18,696760,696777,0.000908316,47,65,696640,696622
AZ08,F2,glnW,-1,2,247,696869..696622,0.00358909,1,18,696869,696886,0.000908316,47,65,696640,696622
AZ08,F1,glnU,-1,1,148,696917..696769,0.00352928,1,18,696917,696934,0.00352928,47,64,696786,696769
AZ08,F7,serU,-1,1,225,2043689..2043464,0.000893177,1,19,2043689,2043707,0.00352928,47,64,2043481,2043464
AZ08,F6,ydhQ,-1,1,477,1746510..1746033,0.00358909,1,18,1746510,1746527,0.000908316,47,65,1746051,1746033
AZ08,F5,serX,-1,1,348,1097926..1097578,0.000893177,1,19,1097926,1097944,0.000893177,47,65,1097596,1097578
AZ08,F4,prpR,-1,1,384,348749..348365,0.00352928,1,18,348749,348766,0.000893177,47,65,348383,348365
AZ19,G8,rrlB,1,1,325,4209777..4210102,0.00352928,10,27,4209777,4209794,0.00352928,48,65,4210085,4210102
AZ19,G9,rrlE,1,1,325,4209777..4210102,0.00352928,10,27,4209777,4209794,0.00352928,48,65,4210085,4210102
AZ19,G2,rrnA,1,1,537,4035052..4035589,0.000893177,9,27,4035052,4035070,0.00352928,48,65,4035572,4035589
AZ19,G3,rrlA,1,1,317,4037261..4037578,5.91452e-05,9,29,4037261,4037281,0.00364891,50,67,4037561,4037578
AZ19,G1,rrfC,1,2,234,4171471..4171705,0.000893177,9,27,4171471,4171489,0.00352928,48,65,4171688,4171705
AZ19,G1,rrfC,1,2,235,4212873..4213108,0.000893177,9,27,4212873,4212891,0.00352928,48,65,4213091,4213108
AZ19,G6,rplL,1,1,262,4180392..4180654,0.000908316,9,27,4180392,4180410,0.000908316,48,66,4180636,4180654
AZ19,G7,rrfE,1,2,234,4171471..4171705,0.000893177,9,27,4171471,4171489,0.00352928,48,65,4171688,4171705
AZ19,G7,rrfE,1,2,235,4212873..4213108,0.000893177,9,27,4212873,4212891,0.00352928,48,65,4213091,4213108
AZ19,G4,rrnB,1,1,494,4166206..4166700,0.00346946,10,27,4166206,4166223,0.00346946,48,65,4166683,4166700
AZ19,G5,rrfB,1,2,234,4171471..4171705,0.000893177,9,27,4171471,4171489,0.00352928,48,65,4171688,4171705
AZ19,G5,rrfB,1,2,235,4212873..4213108,0.000893177,9,27,4212873,4212891,0.00352928,48,65,4213091,4213108
AZ05,F12,pgk,-1,1,209,3072730..3072521,0.00352928,1,18,3072730,3072747,0.000893177,47,65,3072539,3072521
AZ05,F10,wrbA,-1,1,346,1067955..1067609,0.00352928,1,18,1067955,1067972,0.00352928,47,64,1067626,1067609
AZ05,F11,guaA,-1,1,217,2632657..2632440,0.00352928,1,18,2632657,2632674,0.00352928,47,64,2632457,2632440
AZ17,A8,mtr,-1,1,257,3305987..3305730,0.000893177,1,19,3305987,3306005,0.00352928,47,64,3305747,3305730
AZ17,A9,cadB,-1,1,521,4360476..4359955,0.000226042,1,20,4360476,4360495,0.000893177,47,65,4359973,4359955
AZ17,A6,chbA,-1,1,191,1819925..1819734,0.00352928,1,18,1819925,1819942,0.00352928,47,64,1819751,1819734
AZ17,A7,b1997,-1,1,118,2997672..2997554,0.00352928,1,18,2997672,2997689,0.00352928,47,64,2997571,2997554
AZ17,A4,ychM,-1,1,326,1261007..1260681,0.00352928,1,18,1261007,1261024,0.00352928,47,64,1260698,1260681
AZ17,A5,xasA,-1,1,264,1570670..1570406,0.00352928,1,18,1570670,1570687,0.000226042,47,66,1570425,1570406
AZ17,A2,pitB,-1,1,419,3136719..3136300,0.00358909,1,18,3136719,3136736,0.000908316,47,65,3136318,3136300
AZ17,A3,fecA,-1,1,259,4516836..4516577,0.00352928,1,18,4516836,4516853,0.00352928,47,64,4516594,4516577
AZ17,A1,mlc,-1,1,298,1668759..1668461,0.00352928,1,18,1668759,1668776,0.000893177,47,69,1668483,1668461
AZ21,A7,aqpZ,-1,1,555,916504..915949,0.00352928,1,18,916504,916521,0.000893177,47,65,915967,915949
AZ21,A6,ybjG,-1,1,386,883700..883314,0.00346946,1,18,883700,883717,0.00346946,46,63,883331,883314
AZ16,E11,yddW,-1,1,278,1569002..1568724,0.00358909,1,18,1569002,1569019,0.000908316,47,65,1568742,1568724
AZ16,E10,ydjX,1,1,266,1833146..1833412,0.000893177,9,27,1833146,1833164,0.000893177,48,66,1833394,1833412
AZ16,E12,yneE,-1,1,328,1609305..1608977,0.00352928,1,18,1609305,1609322,0.000226042,47,66,1608996,1608977
AZ18,D8,yaiB,1,1,607,400851..401458,0.00352928,10,27,400851,400868,0.00352928,48,65,401441,401458
AZ18,D9,bolA,1,1,317,454199..454516,0.00352928,10,27,454199,454216,0.00352928,48,65,454499,454516
AZ18,D4,pgmI,1,1,391,3784947..3785338,0.00358909,10,27,3784947,3784964,0.000908316,48,66,3785320,3785338
AZ18,D5,yidL,1,1,242,3860028..3860270,0.00352928,10,27,3860028,3860045,0.00352928,48,65,3860253,3860270
AZ18,D6,yidS,1,1,163,3869243..3869406,0.00352928,10,27,3869243,3869260,0.00352928,48,65,3869389,3869406
AZ18,D7,yidI,1,1,284,3856224..3856508,0.00352928,10,27,3856224,3856241,0.00352928,48,65,3856491,3856508
AZ21,A5,cvrA,-1,1,346,1242208..1241862,0.00352928,1,18,1242208,1242225,0.00352928,47,64,1241879,1241862
AZ18,D1,bcsE,1,1,376,3696103..3696479,0.00352928,10,27,3696103,3696120,0.00352928,48,65,3696462,3696479
AZ18,D2,yiaG,1,1,506,3719068..3719574,0.00352928,10,27,3719068,3719085,0.00352928,48,65,3719557,3719574
AZ18,D3,yiaU,1,1,272,3751780..3752052,0.00352928,10,27,3751780,3751797,0.000893177,48,66,3752034,3752052
AZ14,E3,ydeA,1,1,324,1616800..1617124,0.000893177,9,27,1616800,1616818,0.00352928,48,65,1617107,1617124
AZ14,E2,oppB,1,1,263,1302725..1302988,0.00352928,10,27,1302725,1302742,0.000893177,48,66,1302970,1302988
AZ14,E1,fhuC,1,1,230,169643..169873,0.00352928,10,27,169643,169660,0.00352928,48,65,169856,169873
AZ14,E7,ytfR,1,1,284,4450820..4451104,0.00352928,10,27,4450820,4450837,0.000893177,48,66,4451086,4451104
AZ14,E6,xylG,1,1,228,3732033..3732261,0.0137091,10,26,3732033,3732049,0.000878039,47,65,3732243,3732261
AZ14,E5,yhdY,1,1,233,3421144..3421377,0.00352928,10,27,3421144,3421161,0.000893177,48,66,3421359,3421377
AZ14,E4,yhdX,1,1,169,3419984..3420153,0.00352928,10,27,3419984,3420001,0.00352928,48,65,3420136,3420153
AZ14,E9,ymdB,1,1,252,1105628..1105880,0.00352928,10,27,1105628,1105645,0.00352928,48,65,1105863,1105880
AZ14,E8,ycdZ,1,1,173,1100121..1100294,0.000893177,9,27,1100121,1100139,0.000893177,48,66,1100276,1100294
AZ16,A8,dkgA,1,1,336,3156449..3156785,0.000893177,9,27,3156449,3156467,0.000893177,48,66,3156767,3156785
AZ16,E9,yniA,1,1,296,1807598..1807894,0.00352928,10,27,1807598,1807615,0.000226042,48,67,1807875,1807894
AZ16,E8,nupG,1,1,279,3105421..3105700,0.00352928,10,27,3105421,3105438,0.00352928,48,65,3105683,3105700
AZ15,H1,lacZ,-1,1,231,366445..366214,0.00352928,1,18,366445,366462,0.00352928,47,64,366231,366214
AZ15,H7,selC,1,1,375,3835691..3836066,0.00358909,10,27,3835691,3835708,0.000908316,48,66,3836048,3836066
AZ15,H6,setA,1,1,463,77211..77674,0.00352928,10,27,77211,77228,0.00352928,48,65,77657,77674
AZ15,H5,yebQ,1,1,177,1910012..1910189,0.00346946,9,26,1910012,1910029,0.00346946,47,64,1910172,1910189
AZ17,D10,yoaE,-1,1,633,1902121..1901488,0.00352928,1,18,1902121,1902138,0.00352928,47,64,1901505,1901488
AZ16,E1,ycjZ,1,1,244,1391795..1392039,0.000233705,10,29,1391795,1391814,0.00364891,50,67,1392022,1392039
AZ14,G10,znuA,-1,1,162,1942712..1942550,0.000893177,1,19,1942712,1942730,0.00352928,47,64,1942567,1942550
AZ16,E3,cmr,1,1,403,883314..883717,0.00346946,10,27,883314,883331,0.00346946,48,65,883700,883717
AZ15,H8,racR,-1,1,243,1420397..1420154,0.000893177,1,19,1420397,1420415,0.00352928,47,64,1420171,1420154
AZ16,E5,yhhT,1,1,186,3611682..3611868,0.000893177,9,27,3611682,3611700,0.000893177,48,66,3611850,3611868
AZ16,E4,tonB,1,1,251,1310865..1311116,0.00352928,10,27,1310865,1310882,0.00352928,48,65,1311099,1311116
AZ16,E7,chaC,1,1,242,1272261..1272503,0.000893177,9,27,1272261,1272279,0.00352928,48,65,1272486,1272503
AZ16,E6,pheP,1,1,205,601773..601978,0.00352928,10,27,601773,601790,0.00352928,48,65,601961,601978
AZ10,B6,asnS,-1,1,312,989200..988888,0.00352928,1,18,989200,989217,0.00352928,47,64,988905,988888
AZ09,D6,tufB,1,1,269,4175741..4176010,0.00352928,10,27,4175741,4175758,0.00352928,48,65,4175993,4176010
AZ11,F10,wrbA,-1,1,346,1067955..1067609,0.00352928,1,18,1067955,1067972,0.00352928,47,64,1067626,1067609
AZ09,D4,plsX,1,1,219,1147468..1147687,0.00352928,10,27,1147468,1147485,0.000893177,48,66,1147669,1147687
AZ11,F12,paaX,1,1,221,1463370..1463591,0.0137091,10,26,1463370,1463386,0.00346946,47,64,1463574,1463591
